22.630999	15.075305	130.76532	133.562714	-11.970287	-14.382752	1.644537	18.784456
44.966354	10.987329	17.863668	49.616585	-30.818331	1.002874	-9.294773	32.205093
-17.978937	-19.173681	0.634362	26.292103	11.351457	17.371033	-13.974605	25.017954
19.856268	25.305132	147.076843	150.553009	-7.199872	-7.613167	43.77634	45.012959
-5.580423	25.593302	27.994072	38.338314	7.244656	-22.162687	-73.82074	77.415588
-16.810318	22.176554	15.082242	31.652178	-9.127686	8.338952	-1.514998	12.45584
-42.927101	20.206602	-176.287857	182.560791	40.474346	-22.248777	-122.611855	131.022308
-5.194737	-52.787548	55.551582	76.808128	35.504093	17.559835	115.52932	122.13073
-27.252207	-23.431709	5.638942	36.380291	20.158443	25.713499	75.972771	82.700722
-16.546505	-19.284111	23.338411	34.501377	17.434982	14.985147	41.424664	47.376537
-58.693367	-14.45254	141.665222	154.022141	24.056858	27.194937	-25.998301	44.656563
24.17367	10.616733	-46.417473	53.400963	-15.984834	-7.941682	13.897148	22.62114
-22.750868	-12.25354	6.534633	26.654318	17.58036	12.587878	26.999205	34.590183
24.66983	-16.302881	29.820513	41.995804	-22.384693	11.847736	-27.728588	37.554203
14.304405	23.90753	-294.01709	295.334106	-14.542619	-15.98425	-80.453598	83.305244
18.749113	-30.118071	7.02426	36.165836	-0.968223	11.599195	-64.553139	65.594109
-7.926334	24.329771	-165.531784	167.497864	3.843828	-10.368842	-45.904476	47.217678
30.39119	23.118662	-4.500275	38.44931	-23.228796	-19.501673	-18.92276	35.748611
33.152752	-8.246044	34.466404	48.528706	-26.218321	-1.814034	-63.15905	68.408752
-26.092899	-0.371261	223.108139	224.629044	24.63756	-7.443562	69.415085	74.03289
-0.12953	26.588932	-79.15432	83.500862	0.537586	-18.095634	14.767188	23.362595
13.967702	-24.372778	-232.841156	234.529587	-7.399812	20.16678	-2.815593	21.665268
26.297249	-0.705838	-171.943649	173.944397	-10.3194	4.146617	74.55175	75.376701
16.749037	-23.31332	-80.227806	85.208824	-10.759853	16.88032	-221.808014	222.709473
26.217201	17.457685	6.735906	32.210011	-15.146399	-3.083253	7.725502	17.28014
-30.671257	0.330788	5.214294	31.113091	14.723394	2.509553	-2.792006	15.194456
28.066124	6.997487	103.821487	107.775566	-24.268316	-8.895266	-3.38426	26.067799
29.682293	5.725244	1.036969	30.247185	-10.341377	-2.418544	-60.095314	61.02655
55.201767	-48.567268	-134.620407	153.390564	-19.253849	22.106728	8.523138	30.529688
25.529753	12.181068	266.635376	268.131653	-20.079557	-10.326598	24.426048	33.263477
-23.860128	-12.715775	29.033314	39.672787	-13.295795	7.266484	67.810966	69.483139
-17.988573	73.138054	-177.410782	192.736481	31.032755	-63.216702	11.984611	71.435387
18.634666	-26.047949	40.652115	51.752686	-13.804142	26.163795	226.924408	228.844437
17.586622	19.649958	68.436256	73.341194	-8.146675	-15.551818	42.841995	46.299721
-15.943273	-28.125328	-138.522781	142.245499	16.786325	-9.725338	132.681992	134.092789
-35.149677	-23.959127	-19.80901	46.924801	29.139252	16.255239	-33.941269	47.595573
35.371273	26.140345	-5.78924	44.361691	-26.222029	-25.031075	-31.536816	48.049145
-28.74699	-6.891625	-29.648726	41.868019	26.063688	2.592131	78.719398	82.962524
-1.021775	30.250298	222.336349	224.387131	-0.304729	-13.88591	8.392644	16.227995
2.069037	50.772141	10.970274	51.984982	0.096674	-46.984684	12.569745	48.637112
-28.587439	-3.202186	-33.102356	43.855007	14.181654	3.255602	-127.334084	128.16275
-7.242812	-54.132858	-11.00173	55.712326	-5.224436	10.939414	-17.774858	21.515368
6.026307	-30.353004	117.320396	121.33297	-1.89491	23.92507	-21.695812	32.352867
5.337409	28.115509	140.105316	142.998154	-11.932397	-22.04912	169.786972	171.62796
-38.464348	8.420564	41.061951	56.890213	22.613375	-11.536871	-3.389039	25.611517
-38.05769	-10.836194	-46.546844	61.093536	31.291065	10.544827	-6.761305	33.705185
8.812584	24.625422	-24.999973	36.181095	-8.247248	-17.537117	-95.305153	97.255531
67.906502	-32.520775	-265.748077	276.20813	-46.024426	7.953905	-13.32736	48.570881
29.751114	33.43803	-23.408106	50.509109	8.383535	17.995762	-7.533217	21.233948
-17.486614	-25.746679	222.608124	224.773331	7.510062	19.49654	-25.922606	33.294109
11.463273	44.485939	84.43856	96.126358	0.967354	-16.442862	-29.183817	33.511177
-12.946398	38.443108	-30.572489	50.795258	7.84112	-7.325128	-102.096764	102.659081
7.54308	34.280518	-171.045761	174.610138	-8.980554	-20.871552	31.395823	38.755257
18.104177	17.509344	-24.870121	35.395782	-18.23477	-13.605629	-323.449829	324.249023
21.238987	-24.998323	-93.057175	98.669388	-18.573961	25.937595	4.108184	32.165634
-13.094867	36.385151	22.457031	44.717705	7.381504	-30.352486	-21.294722	37.805096
18.650011	30.456533	331.697266	333.614319	1.699501	-32.078255	-126.569458	130.582275
8.063321	44.990772	-17.985821	49.119003	0.514263	-42.933052	60.934292	74.541931
-22.656286	15.345353	-108.637016	112.030304	12.207289	-5.948808	-80.209854	81.35125
-10.355903	-23.100746	-1.049722	25.337545	5.656428	20.941566	-178.26535	179.580276
13.163851	-31.198908	-8.781659	34.982513	-11.34087	-10.779395	14.488639	21.32443
9.154449	27.30084	6.873026	29.603685	-13.159993	-24.742371	24.931562	37.509373
-42.579758	1.441413	-0.326913	42.605404	40.328625	0.103324	21.186275	45.555092
-19.826412	19.979666	3.390079	28.350773	14.216439	-4.753089	0.075648	14.990153
-12.608768	-22.48704	5.171847	26.294409	10.77925	17.572886	154.69632	156.063934
28.54163	6.606104	-41.99556	51.204426	-24.578007	-3.54963	23.841589	34.425278
27.152075	5.41098	-230.717743	232.372955	-18.889931	-4.453221	-23.108374	30.177107
13.874033	-46.585243	42.060757	64.278931	-11.642967	44.792316	11.961034	47.801434
-8.566118	25.829517	99.391541	103.049591	10.814758	-22.008677	-4.429188	24.919037
8.954188	58.001659	27.522978	64.821938	-3.044473	-25.796593	-34.218987	42.961285
30.3972	2.925277	103.223366	107.64576	-27.920799	-2.187586	23.932623	36.839207
6.025321	-28.952953	5.740093	30.125183	-1.346982	25.263813	8.90301	26.820482
-13.825723	-22.089991	103.368645	106.602982	8.163671	23.404301	-7.660502	25.943979
-0.443859	28.966656	272.124786	273.662476	-1.734362	-28.529976	-13.145735	31.460735
-2.838134	29.47011	-62.638317	69.282768	4.614207	-21.145908	-56.632507	60.627396
-25.180252	-13.359934	-24.681429	37.705513	-13.179432	2.820631	18.443571	22.843353
72.980759	6.469716	-200.138657	213.127975	-37.224472	10.455909	-94.371704	101.985336
26.97611	28.585716	34.184498	52.090626	-24.991484	-27.35388	-14.267942	39.703693
-24.31702	-18.725994	86.309418	91.604019	28.095951	9.483214	120.585983	124.178474
-21.67943	18.682125	-32.488934	43.296074	21.689884	-16.967789	-291.987549	293.283234
3.448855	31.333202	-1.080728	31.540958	0.273416	-30.195288	-97.529579	102.097244
-26.908052	12.336342	-8.931706	30.919313	24.499603	-14.536796	85.877953	90.479675
36.315479	-32.469017	0.273761	48.714741	-25.607336	22.321131	0.612843	33.975639
16.118658	22.752459	-174.093643	176.312439	-0.97639	-16.843035	21.735571	27.515017
17.697334	25.421879	27.294607	41.285145	-12.200147	-16.033298	70.761322	73.573601
10.366393	-25.160198	-83.371742	87.70031	-7.06192	23.33164	13.534919	27.882435
-30.372223	9.448696	23.169806	39.352127	25.841784	-11.046167	188.555115	190.63797
-6.738402	47.501789	-32.826366	58.132576	12.661944	-43.444698	-89.702538	100.470451
6.655675	24.90093	-25.828342	36.489143	-6.679251	-19.736074	45.907906	50.414883
27.02499	-3.231731	21.184677	34.49036	-20.481485	1.793795	-19.056313	28.033054
42.042358	-31.175938	-19.111706	55.720341	-34.336594	15.70953	6.946065	38.393211
-27.235453	9.265239	-309.015137	310.351349	16.301516	-12.56996	-4.272643	21.023767
-49.731121	-12.160365	-31.055489	59.879066	39.559792	-9.564624	-28.741497	49.82502
0.07092	33.075787	-245.337128	247.556732	1.648755	-24.636551	33.669022	41.752613
-29.708973	-16.909588	-23.250637	41.341862	18.375366	9.008936	7.598223	21.829979
3.938343	-33.76836	82.155617	88.912086	-12.643247	9.504984	6.999092	17.296926
29.107927	-13.029709	-18.391647	36.814362	-18.830069	5.026223	-3.632587	19.824987
-8.608593	-24.986887	-10.18533	28.323017	8.411273	20.338724	-85.586456	88.371117
-28.757067	-6.736165	-16.950771	34.053978	-12.014555	-10.649396	-40.245731	43.329876
-12.235172	-43.992016	-199.511429	204.670029	2.552928	29.302786	-14.879169	32.963013
-26.57947	5.790086	-13.082051	30.184984	17.48094	-6.297009	-4.10477	19.028524
3.955563	-43.199669	-44.392403	62.068859	-10.314793	9.032928	-11.343555	17.795084
-36.703369	17.072044	-136.949463	142.806686	32.388374	20.74238	-57.774014	69.405258
22.398222	-12.32755	173.954956	175.82373	-15.503113	7.005956	50.713066	53.490597
-30.397121	20.807755	205.817215	209.087723	28.934063	-14.56395	-13.7815	35.202534
26.043829	26.681387	33.178635	49.909908	9.335496	-20.281525	-25.718813	34.058025
-23.961136	-13.203428	-11.061694	29.509785	19.493866	2.280054	-126.791161	128.301224
27.061197	7.45248	-26.904202	38.880383	-17.580074	-8.453683	1.205895	19.544256
17.494329	28.116537	-93.444565	99.138687	-18.631929	-25.931547	-4.238907	32.211216
8.458125	23.803831	-22.996136	34.161156	-5.501235	-23.461988	-7.743171	25.31176
-32.788094	34.413963	-32.433426	57.543957	28.180412	-32.50351	64.790909	77.77195
